,coef,Number of conf,Crest max - min,QC max - min,smiles,metric_max,metric_mean,max_diff,mean_diff,omega,file,inchi_key,ChEMBL ID,Heavy Atoms,test,notes,_train_id
37,0.9362745098039216,-0.1676208691895393,0.0056581900000018,0.0113635769989741,C=COCC(C)C,2.264290755584653,0.711239581159884,4.001585461126709,1.739061429228776,0.8755634994372178,7992.0,OZCMOJQQLBXBKI,CHEMBL3183612,7.0,True,ChEMBL,
38,0.895864303411473,0.9068187196819136,0.0071335700000005,0.0099635915870521,CN(C)CCCN,2.0101721187184864,0.6867629076298358,3.61500698251817,2.008603672315623,0.1925533185290953,7993.0,IUNMPGNGSSIWFP,,7.0,False,,19.0
39,0.7107101612298462,2.997620081810146,0.009276800000002,0.016145718152984,CC(C)NCCO,3.60277417292572,0.948583742449557,6.069645791879127,2.6204216171184904,0.0,7994.0,RILLZYSZSDGYGV,,7.0,False,,20.0
40,0.7853545137543589,1.8941415851313568,0.0085011900000004,0.0123797845150193,CC(C)OCCO,3.5546406719925727,0.8833086033128752,6.052277829281339,2.500410682644888,1.2539778558882648,7996.0,HCGFUIQPSOCUHI,CHEMBL3187409,7.0,True,ChEMBL,
41,-0.0529411764705882,-0.1966597769968759,0.0025361999999979,0.0017812866429949,CCCOC(C)=O,1.033496952590227,0.5230813443278137,1.616915460645843,0.6070348561129384,0.1122858506053074,7997.0,YKYONYBAUNKHLG,CHEMBL44857,7.0,True,ChEMBL,
42,0.8335165459990145,4.710915642443004,0.0075420800000003,0.0088242007749954,CCCCCCO,1.7443753282627623,0.5723248512860699,2.160511203341174,0.6425387286428487,0.0,8103.0,ZSIAUFGUXNUGDI,CHEMBL14085,7.0,True,ChEMBL,
43,0.9300699300699302,-0.3128154082262221,0.0053368599999998,0.0112554414470196,C/C=C/C=C/CO,2.461634546421948,1.3003772151607813,4.608816884991365,2.149103040684778,0.0,8104.0,MEIRRNXMZYDVDW,CHEMBL3187813,7.0,True,ChEMBL,
44,0.7313140820765698,6.133822125002496,0.0094362700000019,0.0090912770779709,OCCCCCO,2.8038545463107454,0.6406490832727306,3.1302876642164,0.6849073935954044,1.523769569246516,8105.0,ALQSHHUCVQOPAS,CHEMBL448289,7.0,True,ChEMBL,
45,0.6834758640936386,4.043020762874263,0.0083749000000032,0.0126898354480431,COCCCCO,3.32890806512863,0.9015400113143271,4.154908770227887,1.0793320890062796,0.63433981758002,8107.0,KOVAQMSVARJMPH,,7.0,False,,21.0
46,0.7957716701902747,0.616429641608548,0.0050555699999996,0.0080569326460135,C=COCCCC,1.6287522781669708,0.542232721643962,2.694958790261925,1.45780901670538,0.8684348132832298,8108.0,UZKWTJUDCOPSNM,CHEMBL3561125,7.0,True,ChEMBL,
47,0.6967725090198846,4.914187997094359,0.0089124699999985,0.0127140313189784,CCOCCCO,3.244522258441876,0.9303690681513106,4.899687966395109,2.0875312386836686,1.6936934978867504,8109.0,XHMWPVBQGARKQM,,7.0,False,,22.0
48,0.7285714285714285,-0.2256986848042124,0.0029688499999984,0.0043743814559888,CCCCN=C=O,0.993033681751328,0.4583290713256417,1.0369674637485582,0.4503951236606049,0.0,8110.0,HNHVTXYLRVGMHD,CHEMBL27104,7.0,True,ChEMBL,
49,0.7338784279788724,2.0393361241680394,0.0045996200000004,0.0121964386469812,CCCOCCC,3.387140375775332,0.9661286108295608,5.483551761867092,2.107942647231332,1.373196761375593,8114.0,POLCUAVZOMRGSN,CHEMBL3187166,7.0,True,ChEMBL,
50,0.7920539222327596,2.852425542773464,0.0080765000000013,0.0127761483669814,C=CCOCCO,2.520520279986158,0.7851625344470872,3.91196321724538,1.8675677499819008,1.976761046301184,8116.0,GCYHRYNSUGLLMA,,7.0,False,,23.0
51,0.7149412926283195,4.362448748754965,0.0095438300000019,0.0145056176660318,OCCOCCO,3.4172481767588465,1.063580641378553,6.685617524553121,3.4145818525444964,0.1472951016567043,8117.0,MTHSVFCYNBDYFN,CHEMBL1235226,7.0,True,ChEMBL,
52,0.6714285714285713,-0.2256986848042124,0.0064791900000003,0.0067702980329613,C1CCCNCC1,1.8373164337527328,0.7980874358788119,3.3400132739472346,1.8358828588174585,0.2396388137112802,8119.0,ZSIQJIWKELUFRJ,,7.0,False,,24.0
53,0.7978021978021977,-0.254737592611549,0.0018285999999996,0.0029316584639786,CC[C@@H](C)C(=O)O,0.6549341671277773,0.2753762044116956,0.8667652325398932,0.3127452088873571,0.0,8314.0,WLAMNBDJUVNPJU,,7.0,False,,25.0
54,0.782142857142857,-0.2256986848042124,0.0033183799999996,0.0063777950820167,CCN(CC)CC,1.7582623731915987,0.4844009086622862,2.7104636079145767,0.9535731273565412,0.3977081491237061,8471.0,ZMANZCXQSJIPKH,,7.0,False,,26.0
55,0.4166666666666666,-0.3999321316482319,0.0090760800000033,0.0106850979109935,N#CCC(=O)NN,5.165941706088347,1.2880660861039923,4.687354061825523,1.5161911295345172,0.0,8820.0,HPHBOJANXDKUQD,CHEMBL2106008,7.0,True,ChEMBL,
56,1.0,-0.5741655784922512,0.0005035800000001,0.0011667295009942,NC(=O)N=C(N)N,0.3008459929753684,0.2005639953526099,0.4857008260947569,0.3006112564878567,0.0,8859.0,SQSPRWMERUQXNE,,7.0,True,random test from PC9,27.0
57,0.8321678321678322,-0.3128154082262221,0.0056452399999997,0.0054350830309886,CC(=O)NCCO,0.6621808877573585,0.3101376756541137,0.7793198968203416,0.3052650292563897,0.3549138465030285,8880.0,PVCJKHHOXFKFRP,CHEMBL3188272,7.0,True,ChEMBL,
58,0.8180268148246724,2.620114280314771,0.0061506900000019,0.0128044373760189,CCCNCCC,2.9451572078777133,0.8099165210599036,4.175293015924487,1.2573479555804337,0.0,8902.0,WEHWNAOGRSTTBQ,,7.0,False,,28.0
59,0.4285714285714286,-0.458009947262905,0.003204440000001,0.0117010021689907,COC(OC)OC,4.134559352381572,1.8991545706783484,5.733541405764314,2.0639466451078747,2.535118108348186,9005.0,PYOKUURKVVELLB,CHEMBL3187679,7.0,True,ChEMBL,
60,1.0,-0.5741655784922512,0.0039683400000001,0.0044912979350328,C1CCCCCC1,0.1891635441936898,0.1261090294490733,0.3281613338124098,0.189015948421309,0.0,9265.0,DMEGYFMYUHOHGS,,7.0,False,,29.0
61,1.0,-0.5451266706849147,0.0007100799999975,0.0027451537569618,Cc1cc(C)on1,0.6457869422756062,0.3590237594620689,1.2770291332326822,0.6317460693137882,0.0,9312.0,FICAQKBMCKEFDI,,7.0,False,,30.0
62,-0.0224371081060663,1.139129982140606,0.0092691500000015,0.0080511169650208,CCOCOCC,2.585257163254866,0.8764883865603438,2.4132824296395485,0.9060604087687808,0.6216513238175525,10024.0,KLKFAASOGCDTDT,,7.0,False,,31.0
63,0.7141896758703482,0.7906630884525674,0.0093406999999992,0.0074387706150105,O=C(O)CCCO,2.347589377131044,0.7131743558996246,2.3370547042255434,0.7178497731879061,0.5608574038820086,10413.0,SJZRECIVHVDYJC,,7.0,False,,32.0
64,0.6071428571428572,-0.458009947262905,0.0022966200000027,0.0042755424040024,CC(C)CC(=O)O,0.8103309797834015,0.4552256318723827,1.3034465995788138,0.8096987151310219,0.0,10430.0,GWYFCOCPABKNJV,,7.0,True,random test from PC9,33.0
65,0.2252747252747252,-0.2837765004188856,0.0027422399999998,0.0057401121620159,CCC/C=C/C=O,1.702884679233421,0.997558780995898,2.7746264878434825,1.206732741547934,1.3807291115760176,10460.0,MBDOYVRWFFCFHM,CHEMBL2228570,7.0,True,ChEMBL,
66,-1.0,-0.6032044862995878,0.0082678999999998,0.0041841081759912,CC(C)(C)ON=O,3.909930567261213,3.909930567261213,7.813759650516191,3.906879825258096,2.625569721516264,10906.0,IOGXOCVLYRDXLW,,7.0,False,,34.0
67,0.4047619047619048,-0.4289710394555684,0.0010535699999998,0.0023056160670194,CC(C)CC(N)=O,0.9069690240331596,0.4633635827036428,1.5085320382470206,0.9062613571195032,0.0675305077305216,10930.0,SANOUVWGPVYVAV,CHEMBL171066,7.0,True,ChEMBL,
68,0.6571428571428573,-0.4870488550702415,0.0047175499999987,0.0040554515780399,CC(C)=CC(=O)O,1.5207734543381974,0.6350015547279,1.5623816633364809,0.6345060917313766,0.0,10931.0,YYPNJNDODFVZLE,,7.0,True,random test from PC9,35.0
69,0.3394871794871794,0.0937293010764897,0.0047751500000003,0.0106222099609567,C[C@H](N)CC(=O)O,4.208587545991946,1.1703200393076532,6.292712352013731,4.205303775414511,4.568538202200005,10932.0,OQEBBZSWEGYTPG,,7.0,False,,36.0
70,0.7142857142857143,-0.4870488550702415,0.0039408200000004,0.0077765482400309,CC(C)CCC#N,1.5935995373663303,0.7230137970473909,2.40695782790156,0.8146017041765928,0.0,10956.0,DUJMVKJJUANUMQ,,7.0,True,random test from PC9,37.0
71,-0.0333333333333333,-0.3999321316482319,0.0025240500000016,0.0056664564269794,CC(C)COC=O,2.0716962681435405,0.8506427147909648,3.05057487189319,0.980495054663718,0.0384069497343995,10957.0,AVMSWPWPYJVYKY,,7.0,False,,38.0
72,0.4999999999999999,-0.5160877628775781,0.0014752599999994,0.0031493098089754,CC(C)CON=O,1.025146617857004,0.6599841886996813,1.931914917129146,1.0243467422893762,0.5861566429482952,10958.0,APNSGVMLAYLYCT,CHEMBL1526886,7.0,True,ChEMBL,
73,0.8607142857142854,-0.2256986848042124,0.0072052099999986,0.0043698060059682,CC(=O)OCCO,1.4835890687544548,0.5667534165585626,2.547297137419393,1.0684576418905407,0.0,10960.0,HXDLWJWIAHWIKI,,7.0,False,,39.0
74,0.7148910180555025,1.3133634289846254,0.0055565200000025,0.0073677020089917,CC/C=C/CCO,1.6622654731983175,0.5029509757768933,2.3434452466125166,0.7592975748130588,0.0,10993.0,UFLHIIWVXFIJGU,CHEMBL3184538,7.0,True,ChEMBL,
75,0.7148910180555025,1.3133634289846254,0.0055565200000025,0.0073677020089917,CC/C=C/CCO,1.6622654731983175,0.5029509757768933,2.3434452466125166,0.7592975748130588,0.0,10993.0,UFLHIIWVXFIJGU,CHEMBL2251452,7.0,True,ChEMBL,
76,0.4088235294117647,-0.1966597769968759,0.0040127699999992,0.0092230129329777,CCCCON=O,2.4521182248653446,0.7820669691843483,3.853377597872784,1.43144529383133,0.7804387515076877,10996.0,JQJPBYFTQAANLE,CHEMBL3181968,7.0,True,ChEMBL,
77,0.8333333333333333,-0.3999321316482319,0.0013525399999991,0.0037740142390134,COC(=O)C(C)C,0.892867573420844,0.5606579826056807,1.5194992997238552,0.6749046109158963,0.0,11039.0,BHIWKHZACMWKOJ,,7.0,True,random test from PC9,40.0
78,1.0,-0.4870488550702415,0.0094226000000006,0.0064495917679892,COC(=O)[C@H](C)O,1.9244603670367864,1.0669896269102637,1.86559239566948,1.0661571031567827,0.0,11040.0,LPEKGGXMPWTOCB,CHEMBL3183351,7.0,True,ChEMBL,
79,0.6507692307692308,0.0646903932691532,0.0048206200000002,0.0067240749260122,C=CCNC(N)=O,1.807247336193214,0.6459978123473735,3.5102109826693857,1.70437375985045,0.8274778593098392,11181.0,VPJDULFXCAQHRC,,7.0,False,,41.0
80,0.752932551319648,0.2679627479205091,0.0043237400000002,0.0076823600500119,C=CCOCC=C,2.003103523439094,0.5792286326701457,2.7627303063527062,0.8651859442839029,0.0,11194.0,ATVJXMYDOSMEPO,,7.0,False,,42.0
81,0.942857142857143,-0.4870488550702415,0.0045622799999982,0.0078529738919996,CCC(C)(C)CC,1.313741872607082,0.5955099065031225,2.064943324169816,0.7522265049469344,0.0,11229.0,AEXMKKGTQYQZCS,,7.0,False,,43.0
82,0.7664770033191085,0.413157286957192,0.0059356199999989,0.0061927820599976,CC[C@@H](C)[C@@H](C)O,1.932353219288529,0.6055867449917304,1.9496804343145488,0.6056232855506515,0.0931106422641943,11261.0,ZXNBBWHRUSXUFZ,,7.0,False,,44.0
83,0.8670741023682199,0.3260405635351823,0.005258040000001,0.0055225804670158,CC[C@@H](C)C(C)=O,0.8888379423437698,0.3343289098727963,1.1193224942339617,0.3441687487916573,0.0,11262.0,UIHCLUNTQKBZGK,CHEMBL3182903,7.0,True,ChEMBL,
84,0.3551403820060537,1.2552856133699524,0.0058395199999985,0.0072731403379862,CC[C@H](O)C(C)C,2.0253831869052163,0.5884512285068038,2.0258324506736733,0.5877460770882719,0.0,11264.0,ISTJMQSHILQAEC,,7.0,True,random test from PC9,45.0
85,0.8764822134387351,0.00661257765448,0.0035736000000028,0.0063131179400102,CCC(=O)C(C)C,1.0977591847250494,0.5153021149702693,1.864167764733943,0.7672651118558784,0.0,11265.0,HYTRYEXINDDXJK,,7.0,False,,46.0
86,0.9019607843137256,-0.1676208691895393,0.0089839999999981,0.0084936595239923,CC[C@H](O)C(=O)O,2.4994989859160484,0.9862866989133332,2.1464677924628903,1.079981927102536,0.0,11266.0,AFENDNXGAFYKQO,,7.0,False,,47.0
87,0.6146341463414635,0.5293129181865383,0.0094134399999994,0.0173735045419789,NC[C@H](O)C(=O)O,4.632156825221799,1.5502945674126491,8.000056133945325,4.184910702524912,4.7305405161405,11267.0,BMYNFMYTOJXKLE,,7.0,False,,48.0
88,0.8207091237579042,1.6908692304800008,0.007194339999998,0.0094811055229797,CCC[C@@H](C)CC,2.1765466307714263,0.4224852758071825,3.123384289923352,0.9589640199255784,0.2119325479320628,11507.0,VLJXXKKOSFGPHI,,7.0,False,,49.0
89,0.7124177555370217,2.5039586490854244,0.0060987599999968,0.0067814434930255,CC[C@@H](C)CCO,1.7440620914328235,0.5595864692469894,2.233077244138614,0.7286825103141492,0.2169939431945829,11508.0,IWTBVKIGCDZRPL,,7.0,False,,50.0
90,0.8466851680542707,0.674507457223221,0.0032934699999991,0.0066942380019554,CCCC(=O)CC,1.820402180610756,0.3978609201602546,2.5865259401063003,0.7724747648178156,0.0,11509.0,PFCHFHIRKBAQGU,CHEMBL3184187,7.0,True,ChEMBL,
91,1.0,-0.5741655784922512,0.001819489999999,0.0006028470390333,CCOC(=O)NO,0.5420771815187067,0.3613847876538519,0.7634556244355776,0.2871690150378274,0.0,11510.0,VGEWEGHHYWGXGG,CHEMBL153081,7.0,True,ChEMBL,
92,0.8125352907961604,-0.0224263301528565,0.0038099799999997,0.0046794345670377,CCCC(C)(C)O,0.9815263216305964,0.2201860146319354,1.3590828491616704,0.5794125062250758,0.0,11543.0,WFRBDWRZVBPBDO,CHEMBL450417,7.0,True,ChEMBL,
93,1.0,-0.5160877628775781,0.0057764300000009,0.0126783972089583,CC1=CCCCC1,2.254944042887644,1.239679168797832,4.331053443292868,2.253184612054245,0.0,11574.0,CTMHWPIWNRWQEG,,7.0,False,,51.0
94,0.9465240641711228,0.3260405635351823,0.0054528000000004,0.0085466416689996,CCCCC(C)C,1.4658007854030473,0.4562852440491328,1.941416585713672,0.5196734439620667,0.0,11582.0,GXDHCNNESPLIKD,,7.0,False,,52.0
95,0.8691844553913519,0.1518071166911629,0.0024366499999999,0.0050128828569881,CCCCC(C)=O,1.0688435687057023,0.4385088565967469,1.7472092612886607,0.6906077351413227,0.0,11583.0,QQZOPKMRPOGIEB,CHEMBL195861,7.0,True,ChEMBL,
96,0.6923076923076923,-0.2837765004188856,0.0019392300000014,0.0037831395549687,C=CCOC(C)=O,1.215808796908405,0.4330835627337038,2.17902192063883,0.9641617643451856,0.4189732067312507,11584.0,FWZUNOYOVVKUNF,CHEMBL1890774,7.0,True,ChEMBL,
97,0.9081331311357652,1.284324521177289,0.005582320000002,0.0096240938499931,C=CCCCCC,2.008811123324364,0.6070460694859484,2.6729942127079096,0.7670134558794948,0.0,11610.0,ZGEGCLOFRBLKSE,,7.0,False,,53.0
98,0.8363636363636363,-0.051465237960193,0.0036298600000002,0.0056443362560116,C/C=C/CCCC,1.6813285169244665,0.5601454448893597,2.0795030396111875,0.5244404485806652,0.0,11611.0,OTTZHAVKAVGASB,,7.0,False,,54.0
99,0.7220779220779221,-0.051465237960193,0.0029998099999986,0.00372738023799,CC/C=C/CCC,1.1797173977754485,0.4467647451508508,1.0410897846594618,0.4511976207065354,0.0,11612.0,WZHKDGJSXCTSCK,,7.0,False,,55.0
100,0.6522167487684728,0.1808460244984994,0.0053410300000003,0.0089738132130037,CCCCOC=O,2.437760810873882,0.8815765870295966,3.737789745105804,1.3019310087474218,0.1316034629732149,11614.0,NMJJFJNHVMGPGM,,7.0,False,,56.0
101,0.7333333333333334,-0.3999321316482319,0.0056057199999983,0.0072547692549846,C1CCCOCC1,0.838079787825933,0.4328901129735416,1.201849367725649,0.731040967831409,0.0,11618.0,UHHKSVZZTYJVEG,,7.0,False,,57.0
102,-0.5,-0.5741655784922512,0.0003157000000015,0.0036424635929961,C=C(C)C(C)(C)C,1.3713047061538788,0.9142031374366628,2.3769222832416093,1.0066875441347825,0.4450354421617442,11669.0,AUYRUAVCWOAHQN,,7.0,False,,58.0
103,1.0,-0.6032044862995878,0.0003778200000006,0.0001776034799831,CC(C)(C)[N+](=O)[O-],0.0628679872865944,0.0628679872854789,0.1256378684761493,0.0628189342380746,0.0,11672.0,AIMREYQYBFBEGQ,,7.0,False,,59.0
104,0.8671328671328673,-0.3128154082262221,0.0062585699999999,0.0109183068580023,CC(C)(C=O)CO,2.1100013542827583,0.6604392006973399,2.924031475765062,0.8317431483322015,0.0,11699.0,JJMOMMLADQPZNY,,7.0,False,,60.0
105,1.0,-0.5451266706849147,0.0030796100000003,0.0089049190920036,CCC(=O)C(C)=O,2.217366058193804,1.1086830290874197,3.6554397083229873,1.4398037605980774,0.0,11747.0,TZMFJUDUGYTVRY,CHEMBL192809,7.0,True,ChEMBL,
106,0.8571428571428573,-0.458009947262905,0.0027824499999979,0.0029495638129901,CC[C@@H](C)[N+](=O)[O-],0.4078361310606624,0.1591365268228851,0.3771061304727106,0.2228803644828646,0.1775579504726852,11749.0,SUGZATOHBPXTDV,,7.0,False,,61.0
107,0.8456140350877193,-0.1095430535748662,0.007782989999999,0.0107928579039935,CCC(CC)CC,1.360337033974659,0.5451164674140742,2.550582105833805,1.1913064813272738,0.696658858509399,12048.0,AORMDLNPRGXHHL,,7.0,True,random test from PC9,62.0
